MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
22.674614,22.698181,22.714113,22.737556,22.786167,22.77748
22.675785,22.699139,22.714302,22.737537,22.787264,22.781725
22.676867,22.69905,22.713913,22.73864,22.791004,22.788038
22.676865,22.69917,22.71574,22.743107,22.79771,22.795345
22.675755,22.700377,22.719723,22.74833,22.801386,22.795277
22.676777,22.704054,22.724903,22.752539,22.802143,22.791702
22.684341,22.712547,22.73339,22.761679,22.814266,22.810446
22.691408,22.71991,22.741405,22.772366,22.828617,22.830364
22.695717,22.724728,22.74913,22.784336,22.843864,22.846264
22.698256,22.731054,22.76061,22.798971,22.857819,22.856026
22.70269,22.740887,22.774557,22.81297,22.86759,22.860107
22.711147,22.753223,22.787743,22.823719,22.873169,22.861053
22.50975,22.672249,22.788658,22.644632,22.175661,21.32209
22.46962,22.746458,22.762766,22.141691,21.074707,19.844948
22.762047,22.809107,22.340698,21.192402,19.939974,19.282328
22.881432,22.30802,21.290537,20.082657,19.34575,19.373148
22.132208,21.039902,19.947556,19.213669,19.168774,19.184622
20.921883,19.92042,19.255228,19.037212,19.121449,18.844303
20.016504,19.403427,19.152515,19.125528,19.075764,18.80202
19.6575,19.324303,19.236414,19.228983,19.175262,19.112865
19.52852,19.312458,19.27114,19.302244,19.333263,19.370272
19.398354,19.27297,19.290516,19.35395,19.3796,19.371078
19.281097,19.246853,19.30539,19.32867,19.268864,19.211008
19.24211,19.240248,19.274826,19.228085,19.129803,19.097305
19.244537,19.215149,19.19723,19.124666,19.066368,19.085213
19.213848,19.153927,19.113121,19.062376,19.052242,19.086529
19.14877,19.091747,19.06388,19.037216,19.034819,19.060104
19.097265,19.061188,19.049541,19.026527,19.013138,19.041994
19.078901,19.055004,19.04556,19.019379,19.00821,19.05393
19.073124,19.050945,19.039324,19.016582,19.01645,19.070406
19.061678,19.042505,19.033733,19.01561,19.017075,19.065966
19.04798,19.034626,19.029388,19.009148,19.00327,19.04658
19.038548,19.027105,19.020267,18.994097,18.983978,19.02762
19.029253,19.014435,19.003222,18.973804,18.965532,19.010277
19.013908,18.995354,18.981823,18.952314,18.945955,18.988731
18.993668,18.9739,18.960361,18.93073,18.923607,18.964214
18.993858,18.975647,18.961231,18.94689,18.973707,19.061466
19.017439,18.996292,18.989494,19.023586,19.127272,19.283085
19.027029,19.02013,19.05648,19.158531,19.319645,19.478876
19.034008,19.09061,19.194315,19.324045,19.45154,19.54874
19.0972,19.225471,19.359232,19.446854,19.488338,19.532394
19.217096,19.358633,19.457006,19.473572,19.458014,19.483858
19.374771,19.481056,19.518147,19.499367,19.49325,19.548187
19.501987,19.56533,19.563503,19.551203,19.57416,19.648882
19.575567,19.618118,19.612251,19.617067,19.645073,19.705772
19.624182,19.66919,19.672415,19.676664,19.681858,19.719421
19.685072,19.73285,19.733551,19.723068,19.709345,19.744251
19.750362,19.78649,19.773373,19.7518,19.736752,19.776165
19.789455,19.813316,19.793068,19.763367,19.736258,19.74828
19.813532,19.83125,19.801422,19.756077,19.709463,19.712294
19.827887,19.824108,19.777218,19.724812,19.686943,19.70461
19.817215,19.791399,19.739967,19.699514,19.682766,19.700756
19.788889,19.764988,19.727032,19.699099,19.682362,19.686111
19.776518,19.767937,19.741392,19.713112,19.685295,19.6894
19.79054,19.78809,19.760386,19.72895,19.702791,19.722008
19.809149,19.80365,19.772835,19.74515,19.728487,19.754385
19.81743,19.812431,19.785057,19.76198,19.745626,19.764433
19.82371,19.824034,19.800903,19.775663,19.751362,19.764126
19.837011,19.83915,19.814379,19.783516,19.755358,19.770514
19.851917,19.85019,19.820822,19.78764,19.762327,19.780931
