MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
19.20306,19.18319,19.171259,19.139456,19.131678,19.160587
19.180317,19.161358,19.151894,19.124226,19.119091,19.148565
19.160809,19.144413,19.137604,19.11364,19.111113,19.140903
19.141376,19.122416,19.124973,19.06935,19.105425,19.70443
19.12836,19.176388,19.135176,19.141262,19.797972,20.053188
19.1695,19.208754,19.16048,19.807457,20.170721,20.346022
19.172604,19.211502,19.789602,20.09885,20.300028,20.541801
19.20797,19.80305,20.15929,20.311346,20.488832,20.708405
19.781677,20.12195,20.314217,20.442888,20.720827,20.803242
19.899038,20.060051,20.218494,20.331795,20.50552,20.446194
19.867462,20.034939,20.197077,20.288023,20.329391,20.307394
19.885,20.06449,20.180315,20.207945,20.238274,20.225372
19.891104,20.029333,20.060009,20.084515,20.125431,20.114758
19.89699,19.972624,19.986414,20.018559,20.059097,20.070011
19.86889,19.928024,19.94909,19.977251,20.021942,20.046274
19.862362,19.928398,19.954166,19.978912,20.031086,20.04399
19.888298,19.95823,19.97936,20.006687,20.050117,20.06644
19.937496,20.005474,20.025513,20.046835,20.08767,20.111504
19.991837,20.053783,20.07036,20.085922,20.130053,20.146816
20.029762,20.08236,20.098143,20.110497,20.151907,20.159414
20.052998,20.100744,20.1179,20.124176,20.160336,20.166698
20.059061,20.10338,20.117405,20.115677,20.152496,20.162006
20.054665,20.093212,20.102959,20.098318,20.140934,20.152931
20.044643,20.076714,20.085926,20.08439,20.131666,20.14643
20.036171,20.066898,20.08036,20.083496,20.133707,20.15143
20.033373,20.068127,20.085928,20.093775,20.146273,20.164967
20.035656,20.075638,20.095753,20.10804,20.162018,20.180077
20.037521,20.080467,20.101503,20.116753,20.171022,20.184874
20.034258,20.07848,20.100086,20.115417,20.167542,20.178865
20.029652,20.074585,20.09593,20.108604,20.159279,20.169933
20.023388,20.067047,20.086441,20.09647,20.147097,20.158033
20.00452,20.0451,20.062687,20.070547,20.122923,20.134298
19.986256,20.025736,20.043827,20.051819,20.105728,20.119694
19.983103,20.024715,20.04373,20.052998,20.109138,20.13715
20.002945,20.047054,20.06779,20.080605,20.146435,20.179928
20.026337,20.07119,20.095125,20.116703,20.187813,20.219662
20.050611,20.100933,20.132793,20.16061,20.231846,20.26104
20.080082,20.139235,20.17545,20.205463,20.274538,20.299776
20.110409,20.174519,20.210125,20.238876,20.305725,20.327284
20.137283,20.199015,20.233334,20.260345,20.324009,20.330692
20.147366,20.205307,20.238365,20.261293,20.314074,20.316656
20.163017,20.220976,20.25211,20.266335,20.314413,20.319855
20.184956,20.238672,20.262032,20.271807,20.320335,20.328728
20.207932,20.253712,20.272774,20.282238,20.33321,20.344982
20.235256,20.27621,20.295113,20.307137,20.359976,20.374048
20.242975,20.281225,20.299559,20.313406,20.368464,20.379417
20.235199,20.273823,20.292004,20.307556,20.36331,20.372082
20.227001,20.266293,20.282885,20.299814,20.35448,20.363747
20.221764,20.259869,20.27413,20.290611,20.344643,20.35581
20.216547,20.252281,20.264502,20.28003,20.335087,20.347336
20.209057,20.242342,20.25326,20.269379,20.32581,20.338057
20.20586,20.22499,20.319298,20.38264,20.506294,20.477226
20.340614,20.385838,20.513199,20.663258,20.75889,20.851986
20.18533,20.251415,20.497232,20.628418,20.802473,20.842266
20.24589,20.442606,20.716911,20.869236,21.010303,21.048006
20.328594,20.546663,20.69712,20.803085,20.89962,20.920519
20.453415,20.59092,20.685944,20.789639,20.863071,20.861979
21.706972,21.876862,21.788326,21.788055,21.664127,21.5362
22.275702,22.199226,22.07629,22.110046,21.818422,21.641235
22.403618,22.378778,22.186422,22.011185,21.860985,21.685213
22.541233,22.441936,22.131498,21.99561,21.906069,21.748169
22.536314,22.314917,22.096231,22.05024,21.878075,21.7601
