MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
20.42426,20.514015,20.557104,20.529829,20.567188,20.576742
20.663246,20.719889,20.707685,20.70166,20.740498,20.741272
20.72819,20.730652,20.702572,20.702702,20.722075,20.724651
20.71205,20.72293,20.709011,20.689201,20.71028,20.718542
20.740705,20.756607,20.722685,20.70507,20.718866,20.720383
20.740091,20.741587,20.696238,20.678198,20.68163,20.684929
20.749685,20.750084,20.70695,20.683891,20.682604,20.698784
20.768816,20.766258,20.718388,20.693394,20.696302,20.709219
20.7697,20.760946,20.712929,20.689686,20.692743,20.701351
20.765903,20.756157,20.711864,20.68834,20.68867,20.698694
20.764883,20.755615,20.71159,20.68592,20.68549,20.696379
20.76442,20.753748,20.70838,20.681042,20.680313,20.690744
20.762072,20.747955,20.70194,20.67445,20.673223,20.683664
20.759209,20.742403,20.696966,20.669245,20.667513,20.678164
20.756382,20.738014,20.693342,20.66505,20.663414,20.674706
20.7538,20.73438,20.690035,20.661257,20.660229,20.672401
20.743738,20.722813,20.678658,20.649351,20.64931,20.660473
20.725946,20.70417,20.660713,20.630648,20.630613,20.641962
20.706303,20.684052,20.640734,20.609688,20.609297,20.621763
20.686655,20.663422,20.619867,20.587854,20.587093,20.601255
20.6671,20.64276,20.59936,20.566229,20.565609,20.581865
20.647705,20.622421,20.579262,20.545248,20.545319,20.563389
20.624756,20.598776,20.55569,20.520596,20.521778,20.543211
20.60156,20.575338,20.532415,20.496708,20.49999,20.523457
20.577776,20.550827,20.507984,20.472992,20.476685,20.500639
20.553223,20.52626,20.48469,20.449265,20.452143,20.476875
20.529507,20.503569,20.462128,20.425346,20.427744,20.453218
20.505886,20.479954,20.437252,20.399467,20.401451,20.42757
20.48753,20.460306,20.41745,20.379791,20.38046,20.4071
20.46971,20.440939,20.398363,20.35987,20.358568,20.387188
20.451918,20.422709,20.380156,20.338753,20.337618,20.369379
20.434898,20.404118,20.359962,20.317898,20.318113,20.352345
20.416296,20.382648,20.339098,20.298063,20.29923,20.33553
20.396936,20.362043,20.320679,20.280249,20.282143,20.320301
